,tape_avg_90,t5_3,t5_10,prot_bert_bfd_0,tape_avg_13,ASDC_55,t5_59,t5_62,prot_bert_bfd_62,tape_avg_104,tape_avg_123,ASDC_129,prot_bert_bfd_229,t5_95,t5_88,t5_29,t5_68,t5_15,t5_30,ASDC_48
700,-0.46138477,0.100111865,0.012692074,0.4797151521666937,0.1201576,0.0002222139920743,-0.03976502,-0.016838139,0.0358062341896512,0.3503021,0.9273194,0.0003580114316753,0.0271961579849994,-0.2212631,-0.08405282,-0.04128271,0.076547086,0.027183367,-0.009798039,8.641655247336519e-05
701,-0.3236936,0.11517007,0.015011974,0.8645126425841321,0.49673054,0.0002977918732597,-0.041250605,0.048845805,0.033622620897228,0.47347823,0.28573757,0.0003871294352377,0.0563992721788576,-0.095320694,-0.03282702,0.009626707,-0.008184312,0.012653182,-0.037508238,0.0004317982162266
702,-0.33852777,0.11509297,0.054044988,0.7482546081022748,0.19178769,0.0008935640764619,-0.13995536,-0.016588403,0.038592809630306,0.71045566,0.59198385,0.0008935640764619,0.0478370190154116,-0.14289585,0.0115214065,0.017460497,0.0457707,0.021840846,-0.06450608,0.0014364890849451
703,-0.55281967,0.10907479,0.07545611,0.9964877981020626,0.1638596,0.000642048133546,-0.07515122,0.07046122,0.009737896700236,0.16452765,0.6023238,0.0002508000521664,0.0246325732315307,-0.043602407,-0.042124167,-0.029001981,0.032653373,-0.008498522,0.013693956,0.0006520801356326
704,-0.33051676,0.1028475,0.0003062046,0.7783991983829236,0.42799503,0.0006635700066357,-0.023439955,0.14694402,0.0902316786030794,0.27271083,0.857666,0.0001592568015925,0.0855783783919601,0.10006745,-0.03777775,-0.06756256,-0.014569987,-0.013360674,-0.031954754,0.0002654280026542
705,-0.53762627,0.11895808,-0.0002629739,0.1730201011983516,-0.116471775,0.0021636757031946,-0.07770943,0.049974892,0.093156138572381,0.62978345,0.69959676,0.0014254804632811,0.0125651438773933,-0.09548271,-0.045655202,-0.04747709,0.04791234,0.03377336,-0.036653966,0.0025285308217725
706,-0.33250216,0.11745077,0.04118833,0.1508072236271034,0.3838877,0.0006080452444268,-0.05666588,0.02693065,-0.0481558365500923,0.56902736,0.22680864,0.000666652014974,0.0204893147547165,-0.08340439,0.0010430417,0.047664378,0.04455838,-0.009223596,-0.034289062,0.0008791015582075
707,-0.5299932,0.10660814,0.045401942,0.5756476681406859,0.18860477,0.0004020493027316,-0.01745199,0.09728226,0.0261435692140697,0.29293215,0.90073645,0.0004663771911686,0.041341849120564,-0.09030436,-0.06898651,-0.035959,0.025494482,0.007370423,-0.03871807,0.0004594849174075
708,-0.09356922,0.11517744,0.04310693,0.7307750476236481,0.2841123,9.228381467732123e-05,-0.08046302,0.011112691,0.0093810722372824,0.24491404,0.8844927,0.0001593993162608,0.0358274498565608,-0.072226614,-0.015158614,0.0046944907,0.051264606,-0.028268611,-0.019753702,0.0001426204408649
709,-0.4321293,0.109229825,0.005879932,0.3664932121519003,0.017370107,0.0007540530350634,-0.040931355,0.12591144,-0.001006903492029,0.3373212,0.76592505,0.0006283775292195,0.0356845219390196,0.0032505998,-0.041412346,-0.048647758,0.01770235,0.043737978,-0.037949163,0.0007959448703447
710,-0.5440459,0.11842203,0.021183345,0.3644369047425397,-0.24634044,0.0007614535301831,-0.07897864,0.018300649,0.0793987990877826,0.49329236,0.6350253,0.0018401793646093,-0.007402002722136,-0.08782203,-0.023258163,-0.026799133,0.07810069,0.030713173,-0.033628304,0.0024958754600448
711,-0.34695512,0.11624691,0.0644214,0.3642260777270501,-0.5172164,0.0001302401302401,-0.071236745,0.05977682,0.0435147618276579,0.1207828,0.95307046,0.0002767602767602,0.0081681335509334,-0.05711066,-0.04630217,-0.003451514,0.033838496,0.003727738,-0.004055993,0.0001790801790801
712,0.0280036,0.095056474,0.02197424,0.1400254143207154,-0.112454705,0.0009874592673052,0.016743531,0.06222294,0.027646121070991,-0.09155893,0.26369122,0.0017210004373033,-0.0021250104571178,-0.029048163,-0.07550273,-0.021766305,0.029664837,0.017720247,-0.014573539,0.0008816600600939
713,-0.54857093,0.1165803,0.030898686,0.6845715787186241,-0.13654624,0.0010240013374711,-0.058550965,0.06460529,0.069251281396405,0.027268525,0.46707943,0.000522449661975,0.0504047002709594,-0.08284088,-0.003019454,0.033985473,0.025732573,0.0016555825,-0.011501702,0.0008463684523996
714,-0.19840512,0.11003556,0.11170979,0.7522807723456763,0.21120648,0.0005189482648499,-0.044175647,0.017573586,0.0706055949398692,0.2625162,0.26397702,0.0005766091831665,0.0362313385380378,0.004076706,0.0057666227,-0.0035184713,0.050278686,-0.050157126,-0.013165273,0.0006342701014832
715,-0.7087223,0.12188163,0.025935356,-0.0638725699158385,-0.26894775,1.1364927832708262e-05,-0.052509926,0.0035714717,0.187836173007686,0.10681271,0.18821348,7.955449482895784e-05,0.0169663150573753,-0.15734005,0.015704904,0.05509532,0.013385037,0.038076837,-0.03674755,0.0
716,-0.29193303,0.11241912,0.028108694,0.4382533507022679,0.35290542,0.0009731524414677,0.07292233,0.044395275,0.034374434045109,0.5085353,0.1387863,0.0009254488904154,0.032709851866897,-0.015045622,-0.018545916,0.009307177,0.0111755775,-0.0029648705,-0.011123975,0.0015599061194115
717,-0.16143328,0.1072314,0.04582784,0.301827979960761,0.2327133,0.0015485298184164,-0.16269794,-0.054416083,-0.0353465571246418,0.5829481,0.29486874,0.0007742649092082,0.0257776212877722,-0.09727243,-0.0438065,-0.055974927,0.07895456,0.014363403,-0.10791596,0.0014686453436568
718,-0.0775391,0.113373935,0.06985723,0.9076815338606256,0.22665453,0.0010529086601737,-0.12388524,-0.004401129,0.0670650348152595,0.23315854,0.7443545,0.0003802170161738,0.0888396532722226,-0.1277568,0.009565934,-0.021231612,0.06315021,-0.004044296,-0.03285303,0.000438711941739
719,-0.47114098,0.10498771,0.041585147,1.0626376197986498,0.31528828,0.0016047171219585,-0.069530524,0.08680192,0.0043845263325834,0.38593298,-0.29138705,0.0006717420510523,0.0281508413842449,-0.016381627,0.006154278,-0.04785953,0.054832354,0.015781876,-0.030835371,0.0004851470368711
720,-0.5380693,0.11825045,0.021756696,0.6466427637594654,0.4218174,0.0008587903324745,-0.011308427,0.04267665,-0.0538381596376696,0.14990284,0.5253294,0.0006624953993375,0.0239279851789274,-0.014351725,-0.034186818,-0.017829621,0.024656894,-0.005256721,-0.0047477097,0.0010305483989694
721,-0.5112265,0.10372966,0.056041215,0.5085566069297585,0.61497104,0.0004814636494944,-0.037806246,0.0709742,-0.0007458028639014,0.3279378,0.7032982,0.0002469044356381,0.03350905021476,-0.06173263,-0.046682063,-0.046878096,0.020810425,0.013869986,-0.03295063,0.0003827018752391
722,-0.011453498,0.10046837,0.03375881,0.8019086676209259,0.3353238,0.0002977553825011,-0.06642159,0.093721844,0.0250748759497435,0.63045245,0.055153977,0.0003435639028859,0.0323927274145495,-0.030132307,-0.003654351,-0.018516218,0.044704393,0.036544643,-0.024885481,0.0002977553825011
723,-0.3038814,0.1206243,0.077951714,1.0074057698748844,0.5364238,0.0005257009345794,-0.090359315,0.036749553,0.0604076486353472,0.7133116,0.47702333,0.0001362928348909,0.0545816586943665,-0.11531912,-0.016192207,-0.020973725,0.052382085,0.011605476,0.025048701,0.0007009345794392
724,-0.5557824,0.117724165,0.017187284,0.2560006181181789,-0.0720464,0.0014141293472904,-0.0155439265,0.06882404,0.0304009052059607,-0.32421392,0.5420951,0.000681430157142,0.0085680570878159,-0.0012165003,-0.029455781,-0.030675588,0.026981557,0.012306681,-0.0078959195,0.0009412596253876
725,-0.6211987,0.12495102,0.045814805,0.2435917711260299,-0.09537951,0.0014367183591795,-0.04801237,0.0038362634,0.0325401212085489,-0.33621597,0.5046134,0.0006878439219609,0.0074830644308967,-0.123596005,0.012837491,-0.00043993627,0.039309736,0.05070828,-0.007963316,0.0009304652326163
726,-0.62619317,0.11208408,0.043753687,0.3614542862061153,-0.084231965,0.0014134506360824,-0.13608454,0.049264126,0.003299431414956,-0.38344064,0.44427255,0.0011148510266958,0.005126725526067,-0.071521945,0.0057370383,-0.009913849,0.065728664,0.0043950835,-0.03416181,0.0010513318254943
727,-0.6249439,0.11922712,0.07180294,0.1268548142994698,-0.20333365,0.0021909693173853,-0.029041832,-0.01105305,0.082966091276755,-0.1383297,0.8567766,0.0011757523684627,0.0056609875847319,-0.092221655,0.0005484669,-0.06674778,0.051609762,0.015234553,-0.023433268,0.0015013453320369
728,-0.7217293,0.117425166,0.019893106,0.5822996252563707,-0.26624286,0.0029621702196783,-0.030037208,0.05819847,0.0676033723469407,0.20792823,0.5593342,0.0020639637659694,0.0250894792797539,-0.019242132,-0.021257335,-0.023589142,0.024366885,0.014823933,-0.021005003,0.0015670836000879
729,-0.6006542,0.12074011,0.05037954,0.3057455133296192,-0.37227422,0.0011206778734454,-0.09504232,0.0026818677,0.0403363442330232,0.018182566,0.11346795,0.0012573459067924,-0.0088019322427707,-0.036263023,0.005040272,0.038711183,0.070038766,0.0036865876,-0.037997548,0.0009293426267596
730,0.03644219,0.09703616,0.046735466,0.1848803346552636,-0.06620081,0.0007207749518823,-0.012352454,0.043372247,-0.0091952258603768,-0.12208958,0.30103326,0.0006970131402818,0.0018301854889319,-0.10104101,0.008706497,0.0061639627,0.047845498,-0.001613904,-0.033789095,0.000784139782817
731,-0.93331265,0.093944415,0.055160888,-0.0278487736153648,0.09750933,0.0019144738127332,-0.034479514,-0.013465139,0.0744518267859912,0.03330951,0.6589312,0.001162359100588,0.0177578923143276,-0.13346468,0.011078693,0.030417947,0.061472174,0.0036615694,-0.03294952,0.0022563441364355
732,-0.5625992,0.117804185,0.022816531,0.1017988038040316,-0.14183913,0.0020852136565933,-0.08400136,0.03172522,0.1230147362296656,-0.24723469,0.41861415,0.0007158196134574,-0.0011871645674402,-0.10880407,0.03539175,0.021878278,0.016093295,-0.02596153,-0.022772327,0.0014316392269148
733,-1.2415372,0.103482015,0.03941348,-0.016285639302344,0.07583532,0.001083690458598,-0.06693411,0.08881985,0.087413815367681,0.11117354,0.3661367,0.000837397172553,0.0063628489042097,-0.016591305,0.010662461,-0.0387519,0.049298134,0.019910367,-0.043331955,0.0024629328604502
734,-1.0779804,0.093944415,0.055160888,0.3725820854221862,-0.01789302,0.0,-0.034479514,-0.013465139,0.0313184276350451,-0.12569377,0.30111054,0.0,0.0221946554213393,-0.13346468,0.011078693,0.030417947,0.061472174,0.0036615694,-0.03294952,0.0
735,-0.4650719,0.111410774,0.041795526,0.4418125841498589,0.48028937,0.0002997601918465,-0.108933754,0.08068176,0.0991378647631005,0.4338189,0.40964562,0.0007724589559121,0.0135115099911024,-0.034987234,-0.058263637,-0.047030795,0.0065168603,0.023121746,-0.036849853,0.0003458771444382
736,-0.5612737,0.117132075,0.016992202,0.1548826893885606,0.07918571,0.0006324879888098,-0.012266764,0.07121791,0.1793588884054394,0.14065203,0.6598785,0.0002432646110807,0.0034362690018895,0.0065125637,-0.028432384,-0.029693998,0.026401607,0.012697866,-0.0061511756,0.0003284072249589
737,-0.97138864,0.10784555,0.0010917665,0.1762279470529944,-0.64886254,0.0009950248756218,-0.048152536,0.007440065,0.1254188755778503,-0.19478735,0.32938752,0.0004975124378109,0.0314460061968359,-0.15671259,0.025497058,0.019619513,0.08239725,-0.056828942,-0.017168565,0.0006467661691542
738,-0.36152118,0.09728258,0.019220259,0.3265464411295548,0.06668218,0.0008954752164065,0.013766574,0.032033037,0.0248964098809127,0.48596978,0.5357682,0.0007374501782171,0.0183845482682545,-0.029377,-0.0023814982,-0.024846055,0.024143863,-0.0007904318,-0.016230768,0.0008252418661001
739,-0.7219081,0.11259971,0.084412634,0.1631039406667125,-0.057725783,0.0004776763357602,-0.097745664,0.021130808,0.0555978473566367,0.076018825,0.77284193,0.0004853807927886,0.0085411995288535,-0.12676862,0.023042107,0.0070743514,0.03920829,0.034296066,-0.019135498,0.0004314495935898
740,-0.6966659,0.109658845,0.049391292,-0.1084534717278797,0.19654258,0.0015115729806329,-0.02681687,0.025164548,0.0034440956365521,0.07454723,0.60213244,0.0011336797354747,0.0256045127855829,-0.073364966,0.00087125716,-0.0036762254,0.021967974,0.01119317,-0.008476211,0.0005668398677373
741,-0.722362,0.108681895,0.015219809,0.5515374516907054,-0.21986336,0.0012968967114404,-0.012563041,0.06410531,0.019323599964649,-0.304215,0.6640671,0.0007410838351088,-0.0252329743016447,-0.017844694,-0.00044571527,-0.02600459,0.031732727,0.00833868,-0.00069055794,0.0008337193144974
742,-0.5269099,0.1149925,0.02937197,-0.1867557388719641,-0.27288228,0.0016460216493694,-0.1185681,0.0038613079,0.108003677906395,0.11067279,0.65089434,0.0010299259755235,0.0139745434205922,-0.13384631,-0.048808564,0.00025500127,0.01681949,0.004221062,-0.03698281,0.0010276010861882
743,-0.2941312,0.11085436,0.051365077,0.3598431608399528,0.3776041,0.001249981545548,0.0010390301,0.043134954,0.0526007122836779,-0.26454437,0.82943237,0.0006151483983996,0.0147939799277983,-0.06381846,0.012911251,0.0037765529,0.0674517,-0.011649673,-0.022202179,0.0013090357917944
744,-0.48193076,0.116836965,0.028979318,0.1622157441421998,0.20095825,0.0017165381029075,-0.078849465,0.039069366,0.0754928100261027,-0.10479192,0.64501846,0.0010666553643581,0.0117872582317429,-0.08538512,0.029865842,0.039739303,0.013573209,-0.02384278,-0.02458643,0.0011655505637026
745,-0.22174966,0.110590436,0.03869866,-0.0248787323003926,-0.22373712,0.0022376937962942,-0.058909055,-0.007363776,0.0643650063945999,-0.037337415,0.5747813,0.0009787129924149,-0.0105114837491059,-0.14895996,-0.02750869,-0.07973686,-0.011842242,0.031455774,-0.044696473,0.0012189425450986
746,-0.34138927,0.111248106,0.03802043,0.0757815730098366,0.18809034,0.0019952855796551,-0.1188545,0.0040859175,0.0529114200500519,-0.3052853,0.6255596,0.0011774300063689,0.0041960833748566,-0.17589249,0.036537766,0.008390721,0.026337769,0.031218976,-0.056932844,0.001506452363438
747,-0.47133905,0.10316946,0.033590905,0.4350994411957056,-0.3185719,0.0020181903855899,-0.052631095,0.10114109,0.0709045761714217,-0.2721787,0.45070517,0.0016003271780008,0.0038512817938411,-0.025492745,0.010333114,0.016936604,0.051973425,0.03072229,-0.03675202,0.001031321959156
748,-1.0021831,0.09863787,0.0891774,0.4860499296337366,-0.17070214,0.0,-0.04023123,0.054443095,0.0281047881186261,0.2508478,0.6941886,0.0,0.0175668778673891,-0.018575504,-0.016847353,-0.03204798,0.04221403,-0.0060692197,-0.021092417,0.0002897291032884
749,-0.9774021,0.1025997,0.029283555,0.6240568719001423,-0.15960883,0.0001499250374812,0.011896506,-0.034742087,0.0369305235433095,0.40179038,0.727805,0.0,0.0208799997815041,-0.122275956,0.0030376131,-0.006707593,0.04732913,-0.025679683,-0.027217858,0.0001499250374812
750,-0.45349762,0.116271935,0.03055856,0.4946540443930743,0.21965691,0.0009478023546607,-0.06467546,0.032936934,0.024729182050999,0.104888156,0.74908584,0.0014274131847301,0.0282196286546147,-0.12528472,-0.0053847227,-0.022471448,0.020989459,0.009614342,-0.03124137,0.0016900572107204
751,-0.74561834,0.100415215,0.09054294,-0.0989273628029117,-0.43338004,0.0025973149834716,-0.038668707,-0.022711683,0.1271177716358788,0.027446687,0.42571256,0.0009107468123861,-0.0005880920644052,-0.090010166,-0.025423635,0.001844477,0.042634595,-0.010805565,-0.021558778,0.0013155231734466
752,-0.5657416,0.11522182,0.0781422,0.4598894412301114,0.4108273,0.0009787234042553,-0.060903896,-0.04719566,0.1022328162211937,0.20609865,0.24183056,0.0004680851063829,0.0115488128904833,-0.13343029,0.019264158,0.059011146,0.03681281,0.0010253437,3.6327052e-05,0.0008085106382978
753,-0.46156508,0.10332303,-0.008412825,0.6224290095543599,0.20390102,0.000765750087017,-0.08332375,0.068991885,-0.0488161775427322,0.42985758,0.65462255,0.0001392272885485,0.0450542812968385,0.029177705,0.019757904,0.01933574,0.08752155,0.02070909,-0.07735312,0.0002784545770971
754,-0.3784256,0.10583117,0.03688392,0.3850380406918173,0.18447536,0.0012209688122096,-0.02242245,0.06708851,0.121186503253729,0.5645776,0.28779888,0.0010882548108825,0.0132192657621767,-0.045793425,-0.03484185,-0.052889712,0.010439584,0.023003468,-0.030716877,0.0006104844061048
755,-0.49441698,0.10896731,0.071059786,0.6310291079267093,0.26294854,0.0012265135699373,-0.03224624,0.030250596,0.0224060188350752,-0.3378503,0.07162229,0.0005828114126652,0.0304238264445909,-0.047462326,-0.044034965,0.018800957,-0.009097739,0.009872674,-0.0706159,0.0006176061238691
756,-0.1721456,0.1214344,0.040386643,0.7172607376600151,0.056912128,0.0009168057547191,-0.07146298,-0.018165197,0.102201016555322,0.093130216,0.13195917,0.0005994499165471,0.0340323941973077,-0.13576601,-0.0016396949,0.0103697395,0.026097156,-0.018494437,-0.012223302,0.0008227743952608
757,-0.41256794,0.10983064,0.00540205,0.564984951979956,0.14800125,0.0011912651077661,-0.05893505,0.12278089,0.0999837770405787,0.09873939,0.4948146,0.0010650383413802,0.0323158729030212,0.07558893,0.006695925,-0.01052606,0.0061890665,-0.029739546,-0.029879725,0.0010650383413802
758,-0.3122483,0.09750584,0.051669512,0.4632750160712748,0.21421179,0.0009898539965355,-0.19608194,-0.06997755,0.0404776616893812,0.20841822,-0.050714407,0.0009898539965355,0.0301721636161609,-0.12814875,0.024551772,-0.035114154,0.019181026,0.056887574,-0.04646032,0.0007720861172976
759,-0.29880446,0.10002908,-0.023776665,0.5175267817175646,0.093266524,0.0013552815689032,-0.007522996,0.0094736125,0.078226013809138,0.00256989,0.3551318,0.001648315421639,0.0099391955774771,-0.20133299,0.023663294,-0.0018474314,0.03757607,-0.0039861123,-0.0395671,0.0007911914023867
760,-0.53722656,0.113050975,0.01687863,0.7213499748663696,0.31927603,0.0006166424958034,-0.081101395,0.025808446,0.0100889923551807,-0.22116235,-0.10948868,0.0005481266629363,0.0158945860027995,-0.09373835,-0.031422567,-0.022273995,0.048028022,0.0028171337,-0.03244441,0.0006052231903255
761,-0.2575927,0.11096341,0.006347589,0.4077069914470573,0.30324197,0.0012241668218208,-0.03873936,0.12423126,0.0819562793285041,0.067505,0.37164322,0.0014987897970582,0.0242780424596497,-0.007654884,-0.03572965,-0.057419717,0.028959628,0.04133744,-0.028910346,0.0010379817538633
762,-0.69907963,0.11669746,0.108346805,0.1214172216653009,-0.35099804,0.0010070760342405,-0.05917919,-0.043657556,0.1255417113213477,-0.12674543,0.21981645,0.0011263350382953,0.0216290268498687,-0.17625694,-0.0050493544,-0.0017969175,0.0910754,0.017156612,-0.03640621,0.0009540720324384
763,-0.43269026,0.107064836,0.05628137,0.0219162829964704,-0.17299378,0.0009108096545823,-0.15325928,0.037360523,0.0649793211495856,-0.2325533,0.71853423,0.0007498079479642,0.003155765411091,-0.21202359,-0.01096193,0.016255572,-0.03270134,0.038816508,-0.038776625,0.0007590080454852
764,-0.27268252,0.10697893,0.042722873,0.2918911085119262,0.63348186,0.0012437742190479,-0.042899124,0.10884172,0.0700275847603519,0.1177237,0.46032187,0.0009618520627304,0.0090599397633959,-0.0111534055,0.00780667,0.0015348364,0.0555091,0.026989104,-0.029917669,0.0011719117086141
765,-0.1997602,0.11579848,0.0652924,0.1252656048992987,0.032345258,0.000735854328611,-0.059082784,-0.010257514,0.0357358110746269,0.25385895,0.85486996,0.0004373473839857,0.0187384407442315,-0.07436091,0.015937503,0.04301284,0.036539067,-0.013137598,0.017701617,0.0004026372741456
766,-0.57954764,0.10609774,0.034927893,-0.0369614838057438,-0.4283619,0.0019712201852946,-0.056995727,0.098610096,0.0949319697644436,0.086248405,-0.036546405,0.0017459378784038,-0.0098720192667253,-0.017040452,0.0014535617,-0.0004092248,0.045022815,0.031216115,-0.047953945,0.0005350454788657
767,0.008672454,0.115777194,0.0355456,0.4080465913242618,0.16164865,0.0,-0.108694956,0.011766776,0.0409702959144409,0.57213706,0.6913119,0.0,0.0278999125208707,-0.05033317,-0.052005466,0.007136751,0.04183325,0.024361715,-0.062113397,0.0
768,-0.35082513,0.1112555,0.080320664,0.3637384654555389,0.3111366,0.0008885906436198,-0.03359526,0.01984519,0.0063352326389744,0.42692327,0.8456939,0.0008996519379387,0.0098429734489967,-0.0019290255,0.0069635357,0.03359135,0.01213688,-0.009927306,-0.00010228113,0.0007595422098991
769,-0.47800845,0.1084696,0.04102403,0.2488773839345055,0.033946987,0.0005920140612532,-0.12509954,-0.0060099787,0.0638009872766896,0.07776474,0.6631668,0.0007170356642508,-0.0063674417132507,-0.12815998,-0.026411878,-0.04706009,0.016507247,-0.014797527,-0.049827527,0.0005000864119903
770,-0.5491814,0.10894968,-0.0011681378,0.3029117812967832,-0.08188271,0.0006669630947087,-0.08485603,0.09748876,0.0282759077073513,0.18729895,0.1508021,0.0010523195494293,0.0225463852964157,-0.032758277,-0.038226724,-0.02620925,0.006657575,0.034662727,-0.062258113,0.0013413368904698
771,-0.2957358,0.10825845,0.020603852,0.2709234312810822,-0.09005822,0.0017806696924662,-0.04301903,0.09397806,0.0177552768917277,0.48289213,0.69123363,0.0010309140324804,0.0178543048783533,-0.008842082,-0.020790271,-0.021847429,0.03161771,0.013082935,-0.010963219,0.0017137272228247
772,0.055977087,0.11053984,0.12529032,0.0535768308938324,0.14299905,0.0016685064646695,-0.047989734,0.011208054,0.0669768114885646,-0.18894091,0.25958344,0.0013132351261847,-0.0045840372021557,-0.08634928,-0.0009975815,0.027597757,0.015464388,-0.005811647,-0.024041248,0.0009727667601368
773,-0.5627379,0.11133249,0.08367713,-0.2236652632316335,0.107244276,0.0013938183969239,-0.027689986,0.03219688,0.1017064871136189,-0.039502107,0.53788674,0.0012496302868973,-0.0057236252370547,0.017942425,-0.00017882152,0.03787462,0.012937461,0.0015245527,0.0028994593,0.0010906536527654
774,-0.47849536,0.10974026,0.11858463,0.4462068870607793,0.18794188,0.0021525651683191,-0.043938976,0.013327029,0.0199295622126113,0.07317067,0.6459344,0.00182140129627,0.0240477172338368,-0.08213661,-0.0055774543,0.026628546,0.01606219,-0.0071584648,-0.008381265,0.0023789731216587
775,-0.15035744,0.12087913,0.09621878,0.1175814620558158,-0.07068135,0.0007662835249042,-0.07114496,-0.016299132,0.1163203143434406,-0.06882109,0.2861034,0.0006778661951075,0.0067505636062897,-0.048423536,0.007419153,0.03559733,-0.0035228424,0.031262353,-0.008053708,0.0005894488653109
776,-0.32786566,0.1179188,0.07551484,-0.1585221905984763,0.18284175,0.0013385115751284,-0.08999232,-0.007628882,0.0875804438583967,0.05026756,0.461619,0.0010748048170434,0.0039935061562737,-0.14047453,-0.04441465,-0.021832455,0.012496009,-0.01585466,-0.04425891,0.000891009197772
777,-0.47488144,0.08708006,0.022110987,0.0420557068294855,-0.068131864,0.0010981440683168,-0.11790853,0.014464543,0.0550033827361859,0.14809625,0.52894086,0.0008048509320583,0.0077170850276953,-0.116048634,0.0043539545,-0.069305934,0.05679103,-0.014536679,0.0059512747,0.0007025393728983
778,-0.28787094,0.112084955,0.012564249,0.5092750093001698,0.029866755,0.0009436403208377,-0.021283742,0.051143985,0.0351681734442315,0.36133558,0.43616116,0.0007305602483904,0.0206551537396516,-0.11062953,-0.002043412,0.009135723,0.022176482,0.015139446,-0.024724985,0.0008523202897888
779,-0.67229474,0.11689217,0.0033811275,0.0542485534139995,-0.28619197,0.0026447180417933,-0.03944438,0.062024817,0.1304548542405376,-0.26179722,0.61817676,0.0019831160524245,-0.0057391089447346,-0.10508151,-0.008070365,-0.018229794,0.030732067,0.014856185,-0.048974458,0.001399250184412
780,-0.486136,0.11316805,0.01800776,0.5460211761031291,-0.26714644,0.0011533498532619,-0.0065144743,0.057711054,-0.0017829905535669,-0.120725684,0.3701313,0.0007765127724931,-0.0023705438857449,-0.024977189,-0.020239517,-0.0038618434,0.037828967,0.023087414,-0.0014770394,0.0009706409656164
781,-0.7247059,0.111933,0.037242867,0.1705592030904813,-0.0144754825,0.0021799514784993,-0.060369994,0.08460676,0.0321264550629048,0.1955116,0.6973911,0.0018986674167574,0.0050711067919239,-0.016234739,-0.037138663,-0.02153174,0.0064735236,0.0293067,-0.0787932,0.0023909145248057
782,-0.5744515,0.10931505,0.037092626,0.1068631658986467,-0.14732082,0.0005429250084832,-0.0070017525,0.06388812,0.0564141298239556,0.23455046,0.4280325,0.0009614297025223,0.0287145476729798,-0.012192976,0.010269209,0.018434962,0.017445475,0.0040212353,-0.025981896,0.0017418844022169
783,-0.71199036,0.10699149,0.029948425,-0.2395173844072478,-0.36144724,0.0008826967578786,-0.011748825,0.071619235,0.0973792164759831,-0.26189747,0.6988441,0.0007713656352633,-0.0131101539389861,-0.035657726,-0.04137111,-0.05345262,0.008977527,0.01999978,-0.021267852,0.0009065534270105
784,-0.5790034,0.117826365,0.05594638,0.5633853102902717,0.13592112,0.0024972253052164,-0.04596057,0.0302063,0.0692603167866849,0.21605527,0.6472048,0.0015871254162042,0.0309528773090107,-0.015770175,-0.047045045,-0.036759906,-0.019768197,-0.031416684,-0.03350815,0.0013762486126526
785,-0.59809476,0.10900452,0.0036537705,0.1401333257315282,-0.13439977,0.0013180017783525,-0.029248314,0.05901617,0.0722534512044087,-0.68701303,0.66217095,0.0013806482903564,0.0089580066549951,-0.03814303,0.006188128,-0.015072673,-0.005320557,-0.0049089254,-0.027436206,0.0012032172015196
786,-0.32642758,0.11106981,0.03647979,0.7663473845523345,0.27148908,0.0005687295160979,-0.020239476,0.097028926,0.053397009511412,0.33228892,0.4249748,0.0008386350491613,0.0402839466511514,0.008989749,-0.05194567,-0.02853768,-0.00741099,0.02436154,-0.040157896,0.0010314247156352
787,-0.2757134,0.116381094,0.015666252,0.4305799051859351,0.1086945,0.0010929751071308,-0.045270834,0.06699549,0.0952237258905539,0.26273006,0.6780645,0.0013337185227984,0.0233854588261054,-0.060289774,-0.048915505,-0.0005678912,-0.006337414,0.021207169,-0.014953661,0.0008377870865231
788,-0.69234437,0.111356385,0.063592285,0.5071097815423665,0.059471026,0.0011844832691738,-0.117525004,-0.036022574,-0.0275905230925448,0.32649824,0.3770139,0.0006979990693345,0.0089352193296348,-0.16573285,0.0009200561,-0.011212066,0.07100591,0.0058592935,-0.019455928,0.0018190278776597
789,-0.3460514,0.0904461,0.026779834,0.7218135086395645,-0.055474535,0.0003071135168336,-0.19441117,-0.02603789,0.0469721824755327,0.22880444,0.4175607,0.0004798648700525,0.0390665576254418,-0.2865077,0.013226332,-0.064624704,0.07865388,0.024456194,-0.043994036,0.0006526162232715
790,-0.7520936,0.118118,0.042332616,-0.2446375964406542,-0.12409276,0.003208375548801,-0.078122415,-0.034440145,0.0659123019752013,-0.1702765,0.19463427,0.0038275357424293,0.0142613725283087,-0.064909615,-0.0068020304,-0.031739052,0.065845735,-0.011755516,-0.039372224,0.0009568839356073
791,-0.13897707,0.117120296,0.052026704,0.3476359453713017,0.16784056,7.117727208020662e-05,-0.044338636,-0.013026429,0.0137109260503748,0.4674388,0.57818973,5.084090862871901e-05,0.0129204557370942,-0.07595526,0.020401122,0.0456711,0.018920323,-0.0043688025,0.014150479,1.0168181725743802e-05
792,-0.728273,0.09642684,0.02642642,0.6447331907648807,0.38372862,0.0004476913371726,-0.051770777,0.033862635,0.0396664964055915,-0.05282051,0.041442625,0.0002848944872916,0.0458725523704123,-0.013712031,0.017491125,-0.028517697,0.025567237,-0.005498898,-0.03480966,0.0004273417309375
793,-0.43537438,0.11060416,0.034754556,0.5369560521547542,0.14891459,0.0010501803570613,-0.01190853,0.047825612,-0.0001965881926703,0.22441979,0.2763603,0.0016589805640533,0.0052707302479487,-0.10514028,0.03942195,0.004816248,0.044752985,0.0035512948,-0.014122486,0.0004718201604188
